-9.099959373474121094e+00,1.209999370574951172e+01,2.912560462951660156e+00
-9.099959373474121094e+00,1.229999351501464844e+01,2.912560462951660156e+00
-9.099959373474121094e+00,1.249999332427978516e+01,2.912560462951660156e+00
-8.899959564208984375e+00,1.189999389648437500e+01,2.912560462951660156e+00
-8.899959564208984375e+00,1.209999370574951172e+01,2.912560462951660156e+00
-8.899959564208984375e+00,1.229999351501464844e+01,2.912560462951660156e+00
-8.899959564208984375e+00,1.249999332427978516e+01,2.912560462951660156e+00
-8.899959564208984375e+00,1.269999313354492188e+01,2.912560462951660156e+00
-8.699959754943847656e+00,1.189999389648437500e+01,2.912560462951660156e+00
-8.699959754943847656e+00,1.209999370574951172e+01,2.912560462951660156e+00
-8.699959754943847656e+00,1.249999332427978516e+01,2.912560462951660156e+00
-8.699959754943847656e+00,1.269999313354492188e+01,2.912560462951660156e+00
-8.499959945678710938e+00,1.209999370574951172e+01,2.912560462951660156e+00
-8.499959945678710938e+00,1.229999351501464844e+01,2.912560462951660156e+00
-8.499959945678710938e+00,1.249999332427978516e+01,2.912560462951660156e+00
-8.299960136413574219e+00,1.229999351501464844e+01,2.912560462951660156e+00
-9.099959373474121094e+00,1.209999370574951172e+01,2.712560462951659979e+00
-9.099959373474121094e+00,1.229999351501464844e+01,2.712560462951659979e+00
-9.099959373474121094e+00,1.249999332427978516e+01,2.712560462951659979e+00
-8.899959564208984375e+00,1.189999389648437500e+01,2.712560462951659979e+00
-8.899959564208984375e+00,1.209999370574951172e+01,2.712560462951659979e+00
-8.899959564208984375e+00,1.229999351501464844e+01,2.712560462951659979e+00
-8.899959564208984375e+00,1.249999332427978516e+01,2.712560462951659979e+00
-8.899959564208984375e+00,1.269999313354492188e+01,2.712560462951659979e+00
-8.699959754943847656e+00,1.189999389648437500e+01,2.712560462951659979e+00
-8.699959754943847656e+00,1.209999370574951172e+01,2.712560462951659979e+00
-8.699959754943847656e+00,1.249999332427978516e+01,2.712560462951659979e+00
-8.699959754943847656e+00,1.269999313354492188e+01,2.712560462951659979e+00
-8.499959945678710938e+00,1.209999370574951172e+01,2.712560462951659979e+00
-8.499959945678710938e+00,1.229999351501464844e+01,2.712560462951659979e+00
-8.499959945678710938e+00,1.249999332427978516e+01,2.712560462951659979e+00
-8.299960136413574219e+00,1.229999351501464844e+01,2.712560462951659979e+00
-9.099959373474121094e+00,1.209999370574951172e+01,2.512560462951660245e+00
-9.099959373474121094e+00,1.229999351501464844e+01,2.512560462951660245e+00
-9.099959373474121094e+00,1.249999332427978516e+01,2.512560462951660245e+00
-8.899959564208984375e+00,1.189999389648437500e+01,2.512560462951660245e+00
-8.899959564208984375e+00,1.209999370574951172e+01,2.512560462951660245e+00
-8.899959564208984375e+00,1.229999351501464844e+01,2.512560462951660245e+00
-8.899959564208984375e+00,1.249999332427978516e+01,2.512560462951660245e+00
-8.899959564208984375e+00,1.269999313354492188e+01,2.512560462951660245e+00
-8.699959754943847656e+00,1.189999389648437500e+01,2.512560462951660245e+00
-8.699959754943847656e+00,1.209999370574951172e+01,2.512560462951660245e+00
-8.699959754943847656e+00,1.249999332427978516e+01,2.512560462951660245e+00
-8.699959754943847656e+00,1.269999313354492188e+01,2.512560462951660245e+00
-8.499959945678710938e+00,1.209999370574951172e+01,2.512560462951660245e+00
-8.499959945678710938e+00,1.229999351501464844e+01,2.512560462951660245e+00
-8.499959945678710938e+00,1.249999332427978516e+01,2.512560462951660245e+00
-8.299960136413574219e+00,1.229999351501464844e+01,2.512560462951660245e+00
-9.099959373474121094e+00,1.209999370574951172e+01,2.312560462951660067e+00
-9.099959373474121094e+00,1.229999351501464844e+01,2.312560462951660067e+00
-9.099959373474121094e+00,1.249999332427978516e+01,2.312560462951660067e+00
-8.899959564208984375e+00,1.189999389648437500e+01,2.312560462951660067e+00
-8.899959564208984375e+00,1.209999370574951172e+01,2.312560462951660067e+00
-8.899959564208984375e+00,1.229999351501464844e+01,2.312560462951660067e+00
-8.899959564208984375e+00,1.249999332427978516e+01,2.312560462951660067e+00
-8.899959564208984375e+00,1.269999313354492188e+01,2.312560462951660067e+00
-8.699959754943847656e+00,1.189999389648437500e+01,2.312560462951660067e+00
-8.699959754943847656e+00,1.209999370574951172e+01,2.312560462951660067e+00
-8.699959754943847656e+00,1.249999332427978516e+01,2.312560462951660067e+00
-8.699959754943847656e+00,1.269999313354492188e+01,2.312560462951660067e+00
-8.499959945678710938e+00,1.209999370574951172e+01,2.312560462951660067e+00
-8.499959945678710938e+00,1.229999351501464844e+01,2.312560462951660067e+00
-8.499959945678710938e+00,1.249999332427978516e+01,2.312560462951660067e+00
-8.299960136413574219e+00,1.229999351501464844e+01,2.312560462951660067e+00
-9.099959373474121094e+00,1.209999370574951172e+01,2.112560462951660334e+00
-9.099959373474121094e+00,1.229999351501464844e+01,2.112560462951660334e+00
-9.099959373474121094e+00,1.249999332427978516e+01,2.112560462951660334e+00
-8.899959564208984375e+00,1.189999389648437500e+01,2.112560462951660334e+00
-8.899959564208984375e+00,1.209999370574951172e+01,2.112560462951660334e+00
-8.899959564208984375e+00,1.229999351501464844e+01,2.112560462951660334e+00
-8.899959564208984375e+00,1.249999332427978516e+01,2.112560462951660334e+00
-8.899959564208984375e+00,1.269999313354492188e+01,2.112560462951660334e+00
-8.699959754943847656e+00,1.189999389648437500e+01,2.112560462951660334e+00
-8.699959754943847656e+00,1.209999370574951172e+01,2.112560462951660334e+00
-8.699959754943847656e+00,1.249999332427978516e+01,2.112560462951660334e+00
-8.699959754943847656e+00,1.269999313354492188e+01,2.112560462951660334e+00
-8.499959945678710938e+00,1.209999370574951172e+01,2.112560462951660334e+00
-8.499959945678710938e+00,1.229999351501464844e+01,2.112560462951660334e+00
-8.499959945678710938e+00,1.249999332427978516e+01,2.112560462951660334e+00
-8.299960136413574219e+00,1.229999351501464844e+01,2.112560462951660334e+00
-9.099959373474121094e+00,1.209999370574951172e+01,1.912560462951660156e+00
-9.099959373474121094e+00,1.229999351501464844e+01,1.912560462951660156e+00
-9.099959373474121094e+00,1.249999332427978516e+01,1.912560462951660156e+00
-8.899959564208984375e+00,1.189999389648437500e+01,1.912560462951660156e+00
-8.899959564208984375e+00,1.209999370574951172e+01,1.912560462951660156e+00
-8.899959564208984375e+00,1.229999351501464844e+01,1.912560462951660156e+00
-8.899959564208984375e+00,1.249999332427978516e+01,1.912560462951660156e+00
-8.899959564208984375e+00,1.269999313354492188e+01,1.912560462951660156e+00
-8.699959754943847656e+00,1.189999389648437500e+01,1.912560462951660156e+00
-8.699959754943847656e+00,1.209999370574951172e+01,1.912560462951660156e+00
-8.699959754943847656e+00,1.249999332427978516e+01,1.912560462951660156e+00
-8.699959754943847656e+00,1.269999313354492188e+01,1.912560462951660156e+00
-8.499959945678710938e+00,1.209999370574951172e+01,1.912560462951660156e+00
-8.499959945678710938e+00,1.229999351501464844e+01,1.912560462951660156e+00
-8.499959945678710938e+00,1.249999332427978516e+01,1.912560462951660156e+00
-8.299960136413574219e+00,1.229999351501464844e+01,1.912560462951660156e+00
-9.099959373474121094e+00,1.209999370574951172e+01,1.712560462951659979e+00
-9.099959373474121094e+00,1.229999351501464844e+01,1.712560462951659979e+00
-9.099959373474121094e+00,1.249999332427978516e+01,1.712560462951659979e+00
-8.899959564208984375e+00,1.189999389648437500e+01,1.712560462951659979e+00
-8.899959564208984375e+00,1.209999370574951172e+01,1.712560462951659979e+00
-8.899959564208984375e+00,1.229999351501464844e+01,1.712560462951659979e+00
-8.899959564208984375e+00,1.249999332427978516e+01,1.712560462951659979e+00
-8.899959564208984375e+00,1.269999313354492188e+01,1.712560462951659979e+00
-8.699959754943847656e+00,1.189999389648437500e+01,1.712560462951659979e+00
-8.699959754943847656e+00,1.209999370574951172e+01,1.712560462951659979e+00
-8.699959754943847656e+00,1.249999332427978516e+01,1.712560462951659979e+00
-8.699959754943847656e+00,1.269999313354492188e+01,1.712560462951659979e+00
-8.499959945678710938e+00,1.209999370574951172e+01,1.712560462951659979e+00
-8.499959945678710938e+00,1.229999351501464844e+01,1.712560462951659979e+00
-8.499959945678710938e+00,1.249999332427978516e+01,1.712560462951659979e+00
-8.299960136413574219e+00,1.229999351501464844e+01,1.712560462951659979e+00
-9.099959373474121094e+00,1.209999370574951172e+01,1.512560462951660023e+00
-9.099959373474121094e+00,1.229999351501464844e+01,1.512560462951660023e+00
-9.099959373474121094e+00,1.249999332427978516e+01,1.512560462951660023e+00
-8.899959564208984375e+00,1.189999389648437500e+01,1.512560462951660023e+00
-8.899959564208984375e+00,1.209999370574951172e+01,1.512560462951660023e+00
-8.899959564208984375e+00,1.229999351501464844e+01,1.512560462951660023e+00
-8.899959564208984375e+00,1.249999332427978516e+01,1.512560462951660023e+00
-8.899959564208984375e+00,1.269999313354492188e+01,1.512560462951660023e+00
-8.699959754943847656e+00,1.189999389648437500e+01,1.512560462951660023e+00
-8.699959754943847656e+00,1.209999370574951172e+01,1.512560462951660023e+00
-8.699959754943847656e+00,1.249999332427978516e+01,1.512560462951660023e+00
-8.699959754943847656e+00,1.269999313354492188e+01,1.512560462951660023e+00
-8.499959945678710938e+00,1.209999370574951172e+01,1.512560462951660023e+00
-8.499959945678710938e+00,1.229999351501464844e+01,1.512560462951660023e+00
-8.499959945678710938e+00,1.249999332427978516e+01,1.512560462951660023e+00
-8.299960136413574219e+00,1.229999351501464844e+01,1.512560462951660023e+00
-9.099959373474121094e+00,1.209999370574951172e+01,1.312560462951660067e+00
-9.099959373474121094e+00,1.229999351501464844e+01,1.312560462951660067e+00
-9.099959373474121094e+00,1.249999332427978516e+01,1.312560462951660067e+00
-8.899959564208984375e+00,1.189999389648437500e+01,1.312560462951660067e+00
-8.899959564208984375e+00,1.209999370574951172e+01,1.312560462951660067e+00
-8.899959564208984375e+00,1.229999351501464844e+01,1.312560462951660067e+00
-8.899959564208984375e+00,1.249999332427978516e+01,1.312560462951660067e+00
-8.899959564208984375e+00,1.269999313354492188e+01,1.312560462951660067e+00
-8.699959754943847656e+00,1.189999389648437500e+01,1.312560462951660067e+00
-8.699959754943847656e+00,1.209999370574951172e+01,1.312560462951660067e+00
-8.699959754943847656e+00,1.249999332427978516e+01,1.312560462951660067e+00
-8.699959754943847656e+00,1.269999313354492188e+01,1.312560462951660067e+00
-8.499959945678710938e+00,1.209999370574951172e+01,1.312560462951660067e+00
-8.499959945678710938e+00,1.229999351501464844e+01,1.312560462951660067e+00
-8.499959945678710938e+00,1.249999332427978516e+01,1.312560462951660067e+00
-8.299960136413574219e+00,1.229999351501464844e+01,1.312560462951660067e+00
-9.099959373474121094e+00,1.209999370574951172e+01,1.112560462951660112e+00
-9.099959373474121094e+00,1.229999351501464844e+01,1.112560462951660112e+00
-9.099959373474121094e+00,1.249999332427978516e+01,1.112560462951660112e+00
-8.899959564208984375e+00,1.189999389648437500e+01,1.112560462951660112e+00
-8.899959564208984375e+00,1.209999370574951172e+01,1.112560462951660112e+00
-8.899959564208984375e+00,1.229999351501464844e+01,1.112560462951660112e+00
-8.899959564208984375e+00,1.249999332427978516e+01,1.112560462951660112e+00
-8.899959564208984375e+00,1.269999313354492188e+01,1.112560462951660112e+00
-8.699959754943847656e+00,1.189999389648437500e+01,1.112560462951660112e+00
-8.699959754943847656e+00,1.209999370574951172e+01,1.112560462951660112e+00
-8.699959754943847656e+00,1.249999332427978516e+01,1.112560462951660112e+00
-8.699959754943847656e+00,1.269999313354492188e+01,1.112560462951660112e+00
-8.499959945678710938e+00,1.209999370574951172e+01,1.112560462951660112e+00
-8.499959945678710938e+00,1.229999351501464844e+01,1.112560462951660112e+00
-8.499959945678710938e+00,1.249999332427978516e+01,1.112560462951660112e+00
-8.299960136413574219e+00,1.229999351501464844e+01,1.112560462951660112e+00
-9.099959373474121094e+00,1.209999370574951172e+01,9.125604629516601562e-01
-9.099959373474121094e+00,1.229999351501464844e+01,9.125604629516601562e-01
-9.099959373474121094e+00,1.249999332427978516e+01,9.125604629516601562e-01
-8.899959564208984375e+00,1.189999389648437500e+01,9.125604629516601562e-01
-8.899959564208984375e+00,1.209999370574951172e+01,9.125604629516601562e-01
-8.899959564208984375e+00,1.229999351501464844e+01,9.125604629516601562e-01
-8.899959564208984375e+00,1.249999332427978516e+01,9.125604629516601562e-01
-8.899959564208984375e+00,1.269999313354492188e+01,9.125604629516601562e-01
-8.699959754943847656e+00,1.189999389648437500e+01,9.125604629516601562e-01
-8.699959754943847656e+00,1.209999370574951172e+01,9.125604629516601562e-01
-8.699959754943847656e+00,1.249999332427978516e+01,9.125604629516601562e-01
-8.699959754943847656e+00,1.269999313354492188e+01,9.125604629516601562e-01
-8.499959945678710938e+00,1.209999370574951172e+01,9.125604629516601562e-01
-8.499959945678710938e+00,1.229999351501464844e+01,9.125604629516601562e-01
-8.499959945678710938e+00,1.249999332427978516e+01,9.125604629516601562e-01
-8.299960136413574219e+00,1.229999351501464844e+01,9.125604629516601562e-01
-9.099959373474121094e+00,1.209999370574951172e+01,7.125604629516599786e-01
-9.099959373474121094e+00,1.229999351501464844e+01,7.125604629516599786e-01
-9.099959373474121094e+00,1.249999332427978516e+01,7.125604629516599786e-01
-8.899959564208984375e+00,1.189999389648437500e+01,7.125604629516599786e-01
-8.899959564208984375e+00,1.209999370574951172e+01,7.125604629516599786e-01
-8.899959564208984375e+00,1.229999351501464844e+01,7.125604629516599786e-01
-8.899959564208984375e+00,1.249999332427978516e+01,7.125604629516599786e-01
-8.899959564208984375e+00,1.269999313354492188e+01,7.125604629516599786e-01
-8.699959754943847656e+00,1.189999389648437500e+01,7.125604629516599786e-01
-8.699959754943847656e+00,1.209999370574951172e+01,7.125604629516599786e-01
-8.699959754943847656e+00,1.249999332427978516e+01,7.125604629516599786e-01
-8.699959754943847656e+00,1.269999313354492188e+01,7.125604629516599786e-01
-8.499959945678710938e+00,1.209999370574951172e+01,7.125604629516599786e-01
-8.499959945678710938e+00,1.229999351501464844e+01,7.125604629516599786e-01
-8.499959945678710938e+00,1.249999332427978516e+01,7.125604629516599786e-01
-8.299960136413574219e+00,1.229999351501464844e+01,7.125604629516599786e-01
-9.099959373474121094e+00,1.209999370574951172e+01,5.125604629516598010e-01
-9.099959373474121094e+00,1.229999351501464844e+01,5.125604629516598010e-01
